loader	dataset	auto_s	\tau_{temp}	\tau_{inst}	\lambda	MSE_{n-24}	MAE_{n-24}	MSE_{r-24}	MAE_{r-24}	MSE_{n-48}	MAE_{n-48}	MSE_{r-48}	MAE_{r-48}	MSE_{n-168}	MAE_{n-168}	MSE_{r-168}	MAE_{r-168}	MSE_{n-336}	MAE_{n-336}	MSE_{r-336}	MAE_{r-336}	MSE_{n-720}	MAE_{n-720}	MSE_{r-720}	MAE_{r-720}
forecast_csv_univar	ETTh2	n	0.5	0.0	0.5	0.09386529755236728	0.2331431636645227	12.59725906754941	2.7008980139248058	0.12932789219627333	0.27879455324494695	17.35654181903233	3.2297565310313687	0.19858271337017228	0.3534751729602719	26.650934302702627	4.094910510006603	0.2084511234964464	0.3653909677141708	27.975331272698472	4.23295164036311	0.2228491670081248	0.38275407071649337	29.907630839992194	4.434098298841454
forecast_csv_univar	ETTh2	n	1.0	0.0	0.5	0.09193168172886755	0.23087749163897223	12.337756784336532	2.674650842278283	0.12607083608225794	0.275739683424429	16.919426294023207	3.1943667229972985	0.19722659909585685	0.3546183280553637	26.46893599184445	4.108153637605066	0.2027610515573451	0.36225905403097675	27.211691118725646	4.196669301036369	0.2170500578850714	0.3782759069057648	29.129357291666917	4.382220031594578
forecast_csv_univar	ETTh2	n	2.0	0.0	0.5	0.0921710715107147	0.23049267169796056	12.369884274427978	2.670192812113262	0.12337755617829932	0.27323400751423743	16.557972764986022	3.1653391714274064	0.19056836181388082	0.34950927484438815	25.575362545946863	4.048966693053488	0.19700134006098816	0.3575447476438966	26.438704954433526	4.142055387813084	0.21101041079328875	0.37323978839731803	28.31880217798774	4.323878015734182
forecast_csv_univar	ETTh2	n	4.0	0.0	0.5	0.09350791648117969	0.23324599336356808	12.549296504437814	2.702089270169028	0.12501988755773216	0.2758727296229597	16.778382993758832	3.195908024859157	0.19497935368412558	0.3544883626239912	26.167342856957024	4.106648026270039	0.1998854387325241	0.36096278197127013	26.825767476553857	4.18165235493767	0.2127106364931395	0.37493022632802725	28.546982173826574	4.34346126346289
forecast_csv_univar	ETTh1	y	0.4	0.5	0.5	0.0451777645280575	0.16148261557761895	3.804328559313887	1.481843756975012	0.07738908480089711	0.2095471562441183	6.516778976845181	1.9229075776998548	0.1422305358679994	0.2905224617603101	11.976947038486605	2.6659767365001827	0.15500300105332931	0.30983674200258327	13.052490569571367	2.8432140491789246	0.1768788372822567	0.3408632139693845	14.894610669739878	3.127928182178478
forecast_csv_univar	ETTh1	n	0.2	0.5	0.5	0.044269463152551695	0.1608766624560614	3.727842338611167	1.4762832356744195	0.07338588559405476	0.20584863576147205	6.179677632250441	1.8889681357814565	0.14418298345119201	0.29287350921036764	12.141358613692756	2.687551088556374	0.16098256507681577	0.31447150777401184	13.55601754117381	2.885744924922455	0.1894928756877515	0.3538802140374983	15.956813429282388	3.2473785631835805
forecast_csv_univar	ETTh1	n	0.5	0.5	0.5	0.044545500102603115	0.16001094250202674	3.75108684830442	1.4683389626511887	0.07735530336065664	0.20893331305991902	6.513934314821828	1.917274651221059	0.14387413594157702	0.29219968652197825	12.115351286407801	2.681367773334382	0.1567991383379458	0.31149707781583374	13.203739676639758	2.8584501058187297	0.17272097993312188	0.33618161086125065	14.54448587565737	3.084967493871184
forecast_csv_univar	ETTh1	n	1.0	0.5	0.5	0.04460061235834796	0.1590558221941713	3.755727732628852	1.4595743077349563	0.06263518910899352	0.18903577102035587	5.274383120727126	1.7346850337936168	0.12578404000626148	0.2718334536188965	10.592020663083582	2.4944772118473093	0.1439911655155674	0.29683924387287447	12.12520602785003	2.723942618528034	0.16790520213664678	0.33101459617505136	14.138958929056784	3.037552431129143
forecast_csv_univar	ETTh1	n	2.0	0.5	0.5	0.044104079058468956	0.1581471495423924	3.7139156608472845	1.451235881444003	0.062342819823842495	0.18954981317650088	5.24976328481791	1.7394021361180196	0.120930078334606	0.26561277350534307	10.183278338265337	2.4373931998169405	0.14028923258269163	0.29153134209038545	11.81347372503507	2.675234708452247	0.16318706210982162	0.32533727830730474	13.741653870680224	2.985454577160128
forecast_csv_univar	ETTh1	n	4.0	0.5	0.5	0.042239127923698376	0.1552737312489159	3.5568718746870394	1.4248679821969599	0.06279780047695603	0.1905754097789783	5.288076291865242	1.7488135126512205	0.12107615953329766	0.2660149625169636	10.195579539234883	2.441083882792295	0.14117519583926896	0.29247338909791987	11.888078906222828	2.6838793937936547	0.16330932557303474	0.3253710485158293	13.751949435059597	2.985764469592341
forecast_csv_univar	ETTh1	y	0.4	1.0	0.5	0.045163869452024025	0.16143509615999183	3.8031584867511468	1.4814076952856274	0.07740862610504584	0.20962511580338813	6.5184245150308495	1.9236229730379826	0.14211534962560393	0.29042769029366095	11.967247436210846	2.6651070669514674	0.15503438094709907	0.3099273595242533	13.05513300868746	2.8440456000081658	0.17683369791715203	0.34085252002616784	14.890809572739766	3.1278300490128554
forecast_csv_univar	ETTh1	n	0.2	1.0	0.5	0.04426474578897378	0.16086245188668585	3.727445085136353	1.476152828607742	0.07346130035742923	0.2059469250149376	6.186028159189017	1.8898700870623892	0.14423905267643697	0.2929254066927008	12.146080094336972	2.68802732570809	0.1610162632261917	0.3145356809471901	13.55885519420424	2.8863338095672746	0.18951317177655763	0.3539295251485808	15.958522522056876	3.247831066119787
forecast_csv_univar	ETTh1	n	0.5	1.0	0.5	0.0445701074879524	0.15999405803706138	3.7531589861179246	1.4681840229314058	0.0774042475164056	0.20902341946909128	6.51805579538748	1.9181015109381025	0.1439365735413282	0.29229363497555966	12.120609029794203	2.6822298905608917	0.15679439052974867	0.31155027393619456	13.203339870178926	2.858938258797468	0.17377902917728585	0.3374050537643341	14.633582080690676	3.0961944073114793
forecast_csv_univar	ETTh1	n	1.0	1.0	0.5	0.04467363776621619	0.15922420565406997	3.7618770384321176	1.461119473775023	0.06263252863093675	0.18895597495587077	5.274159096358767	1.733952787845525	0.12586097259546064	0.2717792560850252	10.598498999367518	2.4939798682110954	0.14405263647232236	0.29676184250357057	12.130382377574394	2.7232323459461263	0.16802784907323978	0.331103868132917	14.149286780486213	3.038371634645358
forecast_csv_univar	ETTh1	n	2.0	1.0	0.5	0.04464770902362686	0.1592310377607306	3.759693642875241	1.461182171152431	0.06199242384705377	0.18901551977222528	5.2202571521263845	1.7344991986275702	0.12093447604452504	0.26533247725126735	10.183648658703033	2.434821063146467	0.14045160293269943	0.29133500410742164	11.827146607815365	2.6734330151276553	0.1633969952199121	0.32540869188210286	13.759331915056924	2.986109903020597
forecast_csv_univar	ETTh1	n	4.0	1.0	0.5	0.04227574710937401	0.1553039353775282	3.559955511712568	1.4251451527721217	0.06304418089596281	0.19103530924701043	5.308823490486613	1.753033777190094	0.121858658417231	0.2671207113986119	10.261472197286023	2.451230777831838	0.14216113771419542	0.2937543689474114	11.971103087310478	2.6956342941983	0.16435165560916032	0.32658508669933617	13.83972194752641	2.99690507983937
forecast_csv_univar	ETTh1	y	0.4	2.0	0.5	0.04520822718440021	0.16151272310131923	3.80689377056822	1.4821200420368752	0.07748892468097796	0.20962882548667244	6.525186304679082	1.9236570165313538	0.14211102524028282	0.2903284660404677	11.96688328987538	2.6641965375914447	0.15491271131044188	0.30970776913452086	13.044887451764087	2.842030530980547	0.1768765447622441	0.3408322569470559	14.894417618475515	3.1276441051266928
forecast_csv_univar	ETTh1	n	0.2	2.0	0.5	0.044246955430465106	0.16080733716373127	3.725946995621786	1.4756470705162827	0.07333644744637471	0.20575330310147844	6.175514538200936	1.888093316426841	0.14405266930207575	0.29276184453942894	12.130385126053465	2.6865263990072537	0.16086688467804425	0.31438194101319183	13.546276324300862	2.8849230161741533	0.18936013948153727	0.3537792032255821	15.945635985601422	3.246451638812012
forecast_csv_univar	ETTh1	n	0.5	2.0	0.5	0.04459401772171205	0.1600688340076965	3.7551724227400003	1.4688702056023002	0.07747942777875273	0.209080494932636	6.524386575038816	1.9186252636110035	0.14396713373542172	0.29232253032117855	12.123182442043749	2.6824950482891663	0.15671299177650064	0.31151312839277384	13.196485447255732	2.858597393687327	0.17335653809078977	0.3369710163916153	14.598004951103658	3.092211466839145
forecast_csv_univar	ETTh1	n	1.0	2.0	0.5	0.044633124978201745	0.15913278137476947	3.758465548943387	1.460280521924426	0.06276477076225459	0.18913985140702566	5.285294935595055	1.735640127974117	0.12613734001144988	0.2722405747432193	10.621771343385687	2.4982131546661157	0.14432355742807557	0.29725743771740387	12.15319608672904	2.7277801711240395	0.16820565228162454	0.33134553013894114	14.164259231174908	3.0405892437119397
forecast_csv_univar	ETTh1	n	2.0	2.0	0.5	0.044610950323950876	0.15914649963256097	3.7565982728731937	1.4604064093013276	0.06234744359429189	0.1895691875074892	5.250152649947204	1.7395799253676123	0.1215635358563084	0.2663613093438073	10.236620519812137	2.444262131399481	0.14107038935449104	0.29233989837997953	11.87925336520286	2.682654417979869	0.16394233424594337	0.3261477858741478	13.805253815488188	2.9928921921482394
forecast_csv_univar	ETTh1	n	4.0	2.0	0.5	0.04219984377742062	0.15514476193446347	3.5535638426193947	1.4236844990850166	0.06256134140376556	0.19016234206191648	5.268164559311503	1.745023004044666	0.12092368079903834	0.26576153076904235	10.182739614218637	2.4387582690097562	0.14110862153881193	0.29236916247761524	11.882472820272067	2.682922959979539	0.16329823731616963	0.3253103472938089	13.751015712763456	2.985207445252606
forecast_csv_univar	ETTh1	y	0.4	5.0	0.5	0.04511107976528056	0.16130937528006298	3.798713177930616	1.4802540212266717	0.0773892874230497	0.20948197619327508	6.516796039697359	1.922309452845165	0.142001480874516	0.29032377863338904	11.957658774806434	2.6641535222068944	0.1547896096488175	0.3096898922913431	13.034521311194302	2.841866484360665	0.17607750424428634	0.3400110946715507	14.827132025711167	3.120108716894216
forecast_csv_univar	ETTh1	n	0.2	5.0	0.5	0.044279285829879875	0.16088674679851575	3.7286694859841654	1.476375773281595	0.07346811833903694	0.2059624222689823	6.186602282558473	1.8900122974198765	0.14406415936478087	0.2927563279595005	12.131352677489122	2.6864757764378684	0.16086134243226735	0.3143890419707984	13.545809623805463	2.8849881779921045	0.1893893955408432	0.3538299862540583	15.948099575821361	3.2469176482464475
forecast_csv_univar	ETTh1	n	0.5	5.0	0.5	0.04459945979464994	0.16005521569352557	3.755630681738881	1.4687452351597965	0.0775999514523699	0.20927100738078677	6.534535628683695	1.9203734986997452	0.14416444684631052	0.29249234710343985	12.139797786678926	2.684053370850232	0.15711840086894632	0.3118624120033429	13.230624134693482	2.8618025916388232	0.17325114171058784	0.33681190886586904	14.589129734056375	3.0907514179033457
forecast_csv_univar	ETTh1	n	1.0	5.0	0.5	0.04463539903566749	0.15911835095275909	3.758657046308392	1.4601481030780799	0.06276856082577893	0.1892671272731602	5.28561409150225	1.736808073546234	0.12625001050386123	0.272435994275894	10.631259101896894	2.5000064210839494	0.14449854046203464	0.29755383313236206	12.167931050164091	2.730500040112469	0.16845090785404604	0.3317384761244604	14.184911708969016	3.044195109007945
forecast_csv_univar	ETTh1	n	2.0	5.0	0.5	0.044616687763519534	0.15911343388589033	3.7570814003399264	1.4601029792004296	0.062239404603116937	0.1894426800349856	5.241054908799013	1.7384190319725141	0.12091166384351949	0.2654787898814433	10.181727687135256	2.436163699662864	0.14035130322886197	0.29137247605174366	11.81870057225292	2.6737768758353804	0.163328567178519	0.32537174479642544	13.753569731412352	2.9857708591396044
forecast_csv_univar	ETTh1	n	4.0	5.0	0.5	0.04211986204550319	0.15505295421741988	3.5468287454782317	1.4228420262115358	0.0626471287677582	0.19027504674837978	5.275388540920317	1.7460572371011478	0.12093846752277537	0.2657109584112281	10.183984774189769	2.4382941926276427	0.14101470837633254	0.2921762397029008	11.874564582273656	2.6811526052730157	0.16317416442299076	0.3251153571081633	13.740567786145286	2.983418119646726
forecast_csv_univar	ETTh1	y	0.4	10.0	0.5	0.04517444444794049	0.16143487851384763	3.804048979072497	1.481405697253646	0.07738368245460017	0.20951537353184893	6.516324060266158	1.9226159247453585	0.14217026345656317	0.2904436615493004	11.971871625670527	2.6652536278067562	0.1549537106720972	0.30975816324793837	13.04833992759551	2.842492972381848	0.17692520350224197	0.34090513732775773	14.89851507395553	3.128312891241587
forecast_csv_univar	ETTh1	n	0.2	10.0	0.5	0.044286104565167454	0.16089294116024083	3.729243675352455	1.476432615254125	0.07339616159574151	0.2058629303996599	6.1805429553000595	1.8890993108417524	0.14431006499071886	0.2930519590286134	12.152059896101298	2.689188632005665	0.16113955848254827	0.3146756594685809	13.569237633306946	2.887618320529286	0.18971751838046108	0.35415607751190714	15.975730138776168	3.249910021891626
forecast_csv_univar	ETTh1	n	0.5	10.0	0.5	0.044479551192098926	0.15985695913600456	3.7455334180262265	1.4669259366619252	0.077197348581979	0.20869010064164004	6.5006332566204135	1.9150428142160476	0.14352311186771935	0.2918190716785027	12.085792249836043	2.677875064469503	0.15643575131649085	0.3112846990507219	13.173139584679024	2.856501213435057	0.1735140945291451	0.33710559192034495	14.61127246265145	3.0934463980982354
forecast_csv_univar	ETTh1	n	1.0	10.0	0.5	0.04448988959202822	0.15886464708452575	3.746403990748259	1.4578199924392692	0.06267858301732786	0.18911189370055304	5.278037238714482	1.7353835746499031	0.1254641375303723	0.2714401558016097	10.565082319470072	2.4908681179451557	0.14366424666143104	0.2964060347961371	12.09767685283694	2.7199672799769035	0.16749191114651596	0.3305048274766624	14.104156531811153	3.0328745438427847
forecast_csv_univar	ETTh1	n	2.0	10.0	0.5	0.04454900412363787	0.15896070937626694	3.7513819049768626	1.4587015054632968	0.062167452062999944	0.1892586145181614	5.234995928477438	1.7367299558867317	0.12104294192161376	0.26564200622570583	10.192782355109273	2.437661453719734	0.14045700441149114	0.2916142441399076	11.827601454092173	2.675995458744832	0.16330590702042735	0.3254290740765811	13.7516615635242	2.9862969404405044
forecast_csv_univar	ETTh1	n	4.0	10.0	0.5	0.04218135516226126	0.1550969591822004	3.5520069540007206	1.4232458366982887	0.06265587947958333	0.19029420307585657	5.27612541671689	1.7462330235998553	0.12091656760958439	0.26570645909888213	10.182140624001843	2.438252903859813	0.1410635591888616	0.2922549830974179	11.878678209885994	2.681875193571249	0.1630797597309833	0.3250047533243646	13.732618157889176	2.9824031650379563
forecast_csv_univar	ETTh1	y	0	0	0.5	0.045952427539062826	0.16436360664171912	3.869561328731731	1.50828113135559	0.08940057105971341	0.23612482864712428	7.528241981655117	2.166797331429046	0.21727819737441156	0.38514814931546604	18.296559515936373	3.534308497509123	0.24524642722505136	0.40993008839354844	20.651707836611898	3.761719736507761	0.3842809532725369	0.5492074157261962	32.35952582347405	5.039796915200228
forecast_csv_univar	ETTh1	y	50	0	0.5	0.042045539492286683	0.15484168508105864	3.5405701890620134	1.4209033161356939	0.06289707055358956	0.1908900306268774	5.296435630783888	1.7517006307837446	0.12021814018426923	0.2651863102803486	10.123327458055185	2.433479763962048	0.14013772433882613	0.29158048852221186	11.800715528185297	2.675685701478409	0.16166921920607358	0.3236798199109535	13.613839381503215	2.9702449260439665
forecast_csv_univar	ETTh1	y	2	0	0.5	0.044558957409147386	0.1590066862545332	3.752220040032617	1.4591234106905089	0.06215476107426181	0.1892719323009227	5.233927243743231	1.7368521656933762	0.12090386605929171	0.26554657916883007	10.1810710544125	2.436785767268285	0.14040468320694616	0.29142889312877	11.823195592111395	2.6742945865494843	0.16323740337800113	0.32524011669425995	13.745893004905518	2.984562974285879
forecast_csv_univar	ETTh2	y	50	0	0.5	0.0934985459906557	0.2328586693301697	12.548038912623529	2.697602229287624	0.1255684111382012	0.27623249746371253	16.85199800172837	3.2000758354125534	0.19447595464117967	0.35383519285269105	26.099783820902395	4.099081238088099	0.19940601382308992	0.36046525037517435	26.761425921690584	4.1758885914723525	0.21238454628632947	0.37478229127047813	28.503219005347262	4.341747477621729
